FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
geracao_energia.fid--370298aa_15b3a2610e3_12cb,76885,Usina Eólica - Cabeço Vermelho - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Consórcio Gestamp Eólica,RN,LAGOA NOVA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-36.469 -6.096)),0
geracao_energia.fid--370298aa_15b3a2610e3_12cc,76886,Usina Eólica - Cabeço Vermelho II - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Consórcio Gestamp Eólica,RN,LAGOA NOVA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-36.469 -6.096)),0
geracao_energia.fid--370298aa_15b3a2610e3_12cd,76887,Usina Eólica - Serra do Mel I - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,SERRA DO MEL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-37.029 -5.17)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ce,76888,Usina Eólica - Serra do Mel II - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,SERRA DO MEL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-37.029 -5.17)),0
geracao_energia.fid--370298aa_15b3a2610e3_12cf,76889,Usina Eólica - Serra do Mel III - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,SERRA DO MEL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-37.029 -5.17)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d0,76890,Usina Eólica - Banda de Couro - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Companhia hidro elétrica do São Francisco,BA,SENTO SÉ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d1,76891,Usina Eólica - Baraúnas II - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Companhia hidro elétrica do São Francisco,BA,SENTO SÉ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d2,76892,Usina Eólica - Aroeira - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,EDP Renováveis Brasil SA,RN,JANDAÍRA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-36.128 -5.356)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d3,76893,Usina Eólica - Jericó - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,EDP Renováveis Brasil SA,RN,JANDAÍRA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-36.128 -5.356)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d4,76894,Usina Eólica - Umbuzeiros - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,EDP Renováveis Brasil SA,RN,JANDAÍRA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-36.128 -5.356)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d5,76895,Usina Eólica - Ventos da Bahia IV - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Sowitec,BA,MULUNGU DO MORRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.639 -11.966)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d6,76896,Usina Eólica - Ventos da Bahia VIII - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Sowitec,BA,MULUNGU DO MORRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.639 -11.966)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d7,76898,Usina Eólica - Santa Rosa - CE,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,CE,TIANGUÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-40.992 -3.732)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d8,76899,Usina Eólica - Ventos de Angelim - CE,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,CE,ACARAÚ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-40.12 -2.886)),0
geracao_energia.fid--370298aa_15b3a2610e3_12d9,76900,Usina Eólica - Tamanduá Mirim 2 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Sequoia Capital,BA,PINDAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.687 -14.493)),0
geracao_energia.fid--370298aa_15b3a2610e3_12da,76901,Usina Eólica - Arara Azul - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,JOÃO CÂMARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.82 -5.538)),0
geracao_energia.fid--370298aa_15b3a2610e3_12db,76902,Usina Eólica - Bentevi - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,JOÃO CÂMARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.82 -5.538)),0
geracao_energia.fid--370298aa_15b3a2610e3_12dc,76903,Usina Eólica - Ouro Verde I - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,JOÃO CÂMARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.82 -5.538)),0
geracao_energia.fid--370298aa_15b3a2610e3_12dd,76904,Usina Eólica - Ouro Verde II - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,JOÃO CÂMARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.82 -5.538)),0
geracao_energia.fid--370298aa_15b3a2610e3_12de,76905,Usina Eólica - Ouro Verde III - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,RN,JOÃO CÂMARA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.82 -5.538)),0
geracao_energia.fid--370298aa_15b3a2610e3_12df,76906,Usina Eólica - Pedra Cheirosa - CE,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,CPFL,CE,ITAREMA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-39.915 -2.92)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e0,76988,Usina Eólica - Aura Mirim IV - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Atlantic Energias Renováveis S.A,RS,SANTA VITÓRIA DO PALMAR,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.368 -33.519)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e1,76907,Usina Eólica - Pedra Cheirosa II - CE,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,CPFL,CE,ITAREMA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-39.915 -2.92)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e2,76908,Usina Eólica - União dos Ventos 12 - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos Fortes Geradora Eolica S.A.,RN,SÃO MIGUEL DO GOSTOSO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.63888888888889 -5.125)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e3,76909,Usina Eólica - União dos Ventos 13 - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,União dos Ventos Geradora Eólica S.A.,RN,SÃO MIGUEL DO GOSTOSO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.63888888888889 -5.125)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e4,76910,Usina Eólica - União dos Ventos 14 - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,União dos Ventos Geradora Eólica S.A.,RN,SÃO MIGUEL DO GOSTOSO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.63888888888889 -5.125)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e5,76911,Usina Eólica - União dos Ventos 15 - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,União dos Ventos Geradora Eólica S.A.,RN,SÃO MIGUEL DO GOSTOSO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.63888888888889 -5.125)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e6,76912,Usina Eólica - União dos Ventos 16 - RN,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,União dos Ventos Geradora Eólica S.A.,RN,SÃO MIGUEL DO GOSTOSO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.63888888888889 -5.125)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e7,76913,Usina Eólica - Ventos de Santa Vera - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e8,76914,Usina Eólica - Ventos de São Cirilo - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12e9,76915,Usina Eólica - Ventos da Bahia II - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Sowitec,BA,MULUNGU DO MORRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.639 -11.966)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ea,76916,Usina Eólica - Ventos de São Bento - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12eb,76917,Usina Eólica - Ventos de São Rafael - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ec,76918,Usina Eólica - Ventos de São João - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ed,76919,Usina Eólica - Ventos de Santa Luiza - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ee,76920,Usina Eólica - Porto do Delta - PI,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Omega Energia Renovável S.A.,PI,PARNAÍBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.777 -2.905)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ef,76921,Usina Eólica - Itaguaçu da Bahia - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f0,76922,Usina Eólica - Uirapuru - CE,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,CE,ACARAÚ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-40.12 -2.886)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f1,76923,Usina Eólica - Ventos de Santo Antônio - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f2,76924,Usina Eólica - Ventos de Santa Madalena - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f3,76925,Usina Eólica - Ventos de Santa Marcella - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Furnas Centrais Elétricas S/A,BA,ITAGUAÇU DA BAHIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.399 -11.012)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f4,76926,Usina Eólica - Curral de Pedras IV - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Parque Eólico Curral de Pedras IV S.A.,BA,GENTIO DO OURO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-42.506 -11.429)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f5,76932,Usina Eólica - Capoeiras I - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Parque Eólico Capoeiras I S.A.,BA,GENTIO DO OURO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.506 -11.429)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f6,76933,Usina Eólica - Umburanas 1 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 1 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f7,76934,Usina Eólica - Umburanas 2 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 2 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f8,76935,Usina Eólica - Umburanas 3 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 3 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12f9,76936,Usina Eólica - Umburanas 4 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 4 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12fa,76937,Usina Eólica - Umburanas 5 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 5 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12fb,76938,Usina Eólica - Umburanas 6 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 6 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12fc,76939,Usina Eólica - Umburanas 7 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 7 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12fd,76940,Usina Eólica - Umburanas 8 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 8 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12fe,76941,Usina Eólica - Umburanas 9 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 9 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_12ff,76942,Usina Eólica - Umburanas 10 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 10 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1300,76943,Usina Eólica - Umburanas 11 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 11 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1301,76944,Usina Eólica - Umburanas 12 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 12 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1302,76945,Usina Eólica - Umburanas 13 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 13 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1303,76946,Usina Eólica - Umburanas 14 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 14 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1304,76947,Usina Eólica - Umburanas 15 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 15 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1305,76948,Usina Eólica - Umburanas 16 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 16 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1306,76949,Usina Eólica - Umburanas 18 - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Centrais Eólicas Umburanas 18 S.A.,BA,SENTO SÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-41.885 -9.746)),0
geracao_energia.fid--370298aa_15b3a2610e3_1307,76950,Usina Eólica - Casa Nova III - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Companhia hidro elétrica do São Francisco,BA,CASA NOVA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-40.971 -9.162)),0
geracao_energia.fid--370298aa_15b3a2610e3_1308,76951,Usina Eólica - Casa Nova II - BA,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Companhia hidro elétrica do São Francisco,BA,CASA NOVA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-40.971 -9.162)),0
geracao_energia.fid--370298aa_15b3a2610e3_1309,76952,Usina Eólica - Cabo Verde 3 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Enerfin do Brasil Sociedade de Energia Ltda,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_130a,76953,Usina Eólica - Cabo Verde 2 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Enerfin do Brasil Sociedade de Energia Ltda,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_130b,76954,Usina Eólica - Cabo Verde - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Enerfin do Brasil Sociedade de Energia Ltda,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_130c,76956,Usina Eólica - Pontal 3B - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Enerplan Energia Eólica III S.A.- Enerplan Energia Eólica III S.A.,RS,VIAMÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.023 -30.081)),0
geracao_energia.fid--370298aa_15b3a2610e3_130d,76957,Usina Eólica - Granja Vargas - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos de Granja Vargas II Energia S.A,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_130e,76958,Usina Eólica - Cabo Verde 4 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos do Cabo Verde III Energia S.A,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_130f,76959,Usina Eólica - Cabo Verde 5 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos do Cabo Verde III Energia S.A,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_1310,76960,Usina Eólica - Granja Vargas 2 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos de Granja Vargas II Energia S.A,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
geracao_energia.fid--370298aa_15b3a2610e3_1311,76961,Usina Eólica - Granja Vargas 3 - RS,Energia,Geração de Energia Elétrica,Ministério de Minas e Energia,Ventos de Granja Vargas II Energia S.A,RS,PALMARES DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-50.51 -30.258)),0
